Date,Ticker,Adj Close,Close,High,Low,Open,Volume
14/11/2022,BBCA.JK,8313.02734375,8750.0,8900.0,8750.0,8875.0,49208200
15/11/2022,BBCA.JK,8360.5302734375,8800.0,8850.0,8750.0,8775.0,59092900
16/11/2022,BBCA.JK,8170.5185546875,8600.0,8675.0,8550.0,8625.0,143424800
17/11/2022,BBCA.JK,8289.27734375,8725.0,8825.0,8600.0,8625.0,72679800
18/11/2022,BBCA.JK,8384.2822265625,8825.0,8900.0,8725.0,8725.0,83556900
21/11/2022,BBCA.JK,8289.27734375,8725.0,8900.0,8725.0,8875.0,35901000
22/11/2022,BBCA.JK,8455.537109375,8900.0,8950.0,8850.0,8900.0,84684200
23/11/2022,BBCA.JK,8431.7861328125,8875.0,8975.0,8875.0,8900.0,84642100
24/11/2022,BBCA.JK,8550.5439453125,9000.0,9000.0,8950.0,8975.0,53520800
25/11/2022,BBCA.JK,8526.7919921875,8975.0,9000.0,8900.0,9000.0,75048300
28/11/2022,BBCA.JK,8574.294921875,9025.0,9100.0,8975.0,9050.0,96209700
29/11/2022,BBCA.JK,8526.7919921875,8975.0,9075.0,8925.0,8975.0,91562100
30/11/2022,BBCA.JK,8835.560546875,9300.0,9400.0,8850.0,8875.0,644359600
01/12/2022,BBCA.JK,8550.5439453125,9000.0,9350.0,9000.0,9275.0,155775400
02/12/2022,BBCA.JK,8488.5478515625,8900.0,8975.0,8900.0,8900.0,130982100
05/12/2022,BBCA.JK,8369.3271484375,8775.0,8900.0,8775.0,8800.0,114656300
06/12/2022,BBCA.JK,8273.9501953125,8675.0,8750.0,8575.0,8725.0,180553800
07/12/2022,BBCA.JK,8059.35205078125,8450.0,8575.0,8450.0,8500.0,229308700
08/12/2022,BBCA.JK,8107.0400390625,8500.0,8575.0,8350.0,8375.0,172590100
09/12/2022,BBCA.JK,8178.57275390625,8575.0,8600.0,8450.0,8500.0,90851300
12/12/2022,BBCA.JK,8297.7939453125,8700.0,8700.0,8475.0,8525.0,102851800
13/12/2022,BBCA.JK,8297.7939453125,8700.0,8700.0,8550.0,8625.0,104580200
14/12/2022,BBCA.JK,8226.26171875,8625.0,8700.0,8525.0,8600.0,118164300
15/12/2022,BBCA.JK,8107.0400390625,8500.0,8600.0,8500.0,8575.0,113255700
16/12/2022,BBCA.JK,8202.4169921875,8600.0,8650.0,8400.0,8425.0,181516700
19/12/2022,BBCA.JK,8250.1064453125,8650.0,8700.0,8600.0,8650.0,67482900
20/12/2022,BBCA.JK,8178.57275390625,8575.0,8650.0,8550.0,8550.0,41243700
21/12/2022,BBCA.JK,8273.9501953125,8675.0,8700.0,8575.0,8600.0,33617700
22/12/2022,BBCA.JK,8178.57275390625,8575.0,8675.0,8575.0,8650.0,59591500
23/12/2022,BBCA.JK,8107.0400390625,8500.0,8575.0,8500.0,8525.0,47393000
26/12/2022,BBCA.JK,8178.57275390625,8575.0,8625.0,8500.0,8500.0,20495900
27/12/2022,BBCA.JK,8202.4169921875,8600.0,8650.0,8575.0,8600.0,27193800
28/12/2022,BBCA.JK,8250.1064453125,8650.0,8650.0,8550.0,8650.0,40420200
29/12/2022,BBCA.JK,8178.57275390625,8575.0,8600.0,8500.0,8525.0,47020900
30/12/2022,BBCA.JK,8154.728515625,8550.0,8650.0,8550.0,8575.0,44681400
02/01/2023,BBCA.JK,8154.728515625,8550.0,8600.0,8500.0,8575.0,10653900
03/01/2023,BBCA.JK,8154.728515625,8550.0,8600.0,8525.0,8550.0,27399100
04/01/2023,BBCA.JK,7963.974609375,8350.0,8575.0,8350.0,8525.0,90918800
05/01/2023,BBCA.JK,7868.59765625,8250.0,8375.0,8150.0,8350.0,128838500
06/01/2023,BBCA.JK,7916.28662109375,8300.0,8325.0,8100.0,8100.0,69286600
09/01/2023,BBCA.JK,8059.35205078125,8450.0,8450.0,8325.0,8325.0,86916900
10/01/2023,BBCA.JK,7797.06494140625,8175.0,8425.0,8150.0,8400.0,101759100
11/01/2023,BBCA.JK,7749.376953125,8125.0,8150.0,8000.0,8050.0,96069100
12/01/2023,BBCA.JK,7797.06494140625,8175.0,8275.0,8125.0,8150.0,103804600
13/01/2023,BBCA.JK,7677.84423828125,8050.0,8175.0,8025.0,8150.0,119748200
16/01/2023,BBCA.JK,7773.220703125,8150.0,8200.0,8050.0,8050.0,105710700
17/01/2023,BBCA.JK,7940.130859375,8325.0,8375.0,8150.0,8175.0,88695900
18/01/2023,BBCA.JK,7916.28662109375,8300.0,8325.0,8175.0,8200.0,96814600
19/01/2023,BBCA.JK,7940.130859375,8325.0,8350.0,8250.0,8350.0,66391800
20/01/2023,BBCA.JK,7916.28662109375,8300.0,8325.0,8250.0,8275.0,96859500
24/01/2023,BBCA.JK,7844.75390625,8225.0,8350.0,8225.0,8300.0,42474500
25/01/2023,BBCA.JK,7820.90966796875,8200.0,8300.0,8200.0,8300.0,66124500
26/01/2023,BBCA.JK,8083.1962890625,8475.0,8475.0,8225.0,8225.0,77582300
27/01/2023,BBCA.JK,8297.7939453125,8700.0,8850.0,8550.0,8700.0,196804700
30/01/2023,BBCA.JK,8297.7939453125,8700.0,8775.0,8575.0,8725.0,68544300
31/01/2023,BBCA.JK,8083.1962890625,8475.0,8675.0,8475.0,8625.0,200589000
01/02/2023,BBCA.JK,8107.0400390625,8500.0,8575.0,8450.0,8575.0,77396200
02/02/2023,BBCA.JK,8059.35205078125,8450.0,8525.0,8400.0,8425.0,99109500
03/02/2023,BBCA.JK,8297.7939453125,8700.0,8700.0,8500.0,8550.0,71716700
06/02/2023,BBCA.JK,8321.6396484375,8725.0,8750.0,8650.0,8750.0,117757700
07/02/2023,BBCA.JK,8440.859375,8850.0,8850.0,8750.0,8775.0,116014700
08/02/2023,BBCA.JK,8417.015625,8825.0,8850.0,8800.0,8825.0,54495500
09/02/2023,BBCA.JK,8488.5478515625,8900.0,8900.0,8800.0,8825.0,72381700
10/02/2023,BBCA.JK,8417.015625,8825.0,8900.0,8700.0,8875.0,62060900
13/02/2023,BBCA.JK,8464.7041015625,8875.0,8900.0,8775.0,8875.0,63775000
14/02/2023,BBCA.JK,8536.236328125,8950.0,8950.0,8825.0,8850.0,81678200
15/02/2023,BBCA.JK,8464.7041015625,8875.0,8900.0,8750.0,8875.0,38037000
16/02/2023,BBCA.JK,8297.7939453125,8700.0,8850.0,8700.0,8825.0,66040400
17/02/2023,BBCA.JK,8321.6396484375,8725.0,8850.0,8725.0,8775.0,43588900
20/02/2023,BBCA.JK,8345.482421875,8750.0,8825.0,8700.0,8725.0,40077000
21/02/2023,BBCA.JK,8297.7939453125,8700.0,8800.0,8700.0,8775.0,25390500
22/02/2023,BBCA.JK,8273.9501953125,8675.0,8750.0,8625.0,8700.0,38671900
23/02/2023,BBCA.JK,8321.6396484375,8725.0,8750.0,8625.0,8625.0,53412300
24/02/2023,BBCA.JK,8273.9501953125,8675.0,8850.0,8675.0,8775.0,44123400
27/02/2023,BBCA.JK,8369.3271484375,8775.0,8775.0,8650.0,8675.0,59983900
28/02/2023,BBCA.JK,8345.482421875,8750.0,8775.0,8675.0,8775.0,106349400
01/03/2023,BBCA.JK,8202.4169921875,8600.0,8750.0,8600.0,8725.0,67034700
02/03/2023,BBCA.JK,8226.26171875,8625.0,8700.0,8600.0,8600.0,56672000
03/03/2023,BBCA.JK,8083.1962890625,8475.0,8675.0,8475.0,8650.0,95376900
06/03/2023,BBCA.JK,8011.66357421875,8400.0,8550.0,8400.0,8550.0,92652000
07/03/2023,BBCA.JK,8035.50732421875,8425.0,8475.0,8350.0,8350.0,106115600
08/03/2023,BBCA.JK,8178.57275390625,8575.0,8575.0,8400.0,8400.0,79350900
09/03/2023,BBCA.JK,8178.57275390625,8575.0,8650.0,8550.0,8650.0,54201400
10/03/2023,BBCA.JK,8059.35205078125,8450.0,8550.0,8450.0,8500.0,59580100
13/03/2023,BBCA.JK,8154.728515625,8550.0,8625.0,8450.0,8450.0,82077700
14/03/2023,BBCA.JK,7940.130859375,8325.0,8475.0,8325.0,8425.0,90495300
15/03/2023,BBCA.JK,7940.130859375,8325.0,8475.0,8325.0,8450.0,86747400
16/03/2023,BBCA.JK,7916.28662109375,8300.0,8350.0,8250.0,8300.0,105894000
17/03/2023,BBCA.JK,7987.8193359375,8375.0,8450.0,8325.0,8375.0,198558600
20/03/2023,BBCA.JK,8011.66357421875,8400.0,8475.0,8375.0,8400.0,37277900
21/03/2023,BBCA.JK,8107.0400390625,8500.0,8500.0,8375.0,8400.0,91617400
24/03/2023,BBCA.JK,8417.015625,8825.0,8825.0,8625.0,8700.0,145603600
27/03/2023,BBCA.JK,8297.7939453125,8700.0,8825.0,8700.0,8825.0,110692800
28/03/2023,BBCA.JK,8273.9501953125,8675.0,8800.0,8675.0,8800.0,98296600
29/03/2023,BBCA.JK,8560.935546875,8800.0,8800.0,8625.0,8675.0,101068200
30/03/2023,BBCA.JK,8585.2568359375,8825.0,8900.0,8800.0,8900.0,118912100
31/03/2023,BBCA.JK,8512.2939453125,8750.0,8850.0,8725.0,8825.0,97146900
03/04/2023,BBCA.JK,8560.935546875,8800.0,8825.0,8750.0,8825.0,60288900
04/04/2023,BBCA.JK,8536.6142578125,8775.0,8825.0,8650.0,8825.0,60975800
05/04/2023,BBCA.JK,8487.9736328125,8725.0,8800.0,8725.0,8775.0,36922100
06/04/2023,BBCA.JK,8512.2939453125,8750.0,8775.0,8700.0,8700.0,45489400
10/04/2023,BBCA.JK,8560.935546875,8800.0,8800.0,8700.0,8725.0,32996000
11/04/2023,BBCA.JK,8585.2568359375,8825.0,8825.0,8750.0,8825.0,44554300
12/04/2023,BBCA.JK,8658.21875,8900.0,8900.0,8825.0,8900.0,91903600
13/04/2023,BBCA.JK,8682.5400390625,8925.0,8950.0,8875.0,8950.0,51726500
14/04/2023,BBCA.JK,8755.5029296875,9000.0,9000.0,8950.0,9000.0,110354200
17/04/2023,BBCA.JK,8779.8232421875,9025.0,9050.0,8900.0,9025.0,83946900
18/04/2023,BBCA.JK,8877.107421875,9125.0,9175.0,9025.0,9050.0,91178700
26/04/2023,BBCA.JK,8950.0693359375,9200.0,9200.0,9000.0,9125.0,186928200
27/04/2023,BBCA.JK,8901.427734375,9150.0,9175.0,9075.0,9100.0,54842400
28/04/2023,BBCA.JK,8804.1435546875,9050.0,9125.0,9050.0,9100.0,145775300
02/05/2023,BBCA.JK,8804.1435546875,9050.0,9100.0,8900.0,9100.0,83645900
03/05/2023,BBCA.JK,8682.5400390625,8925.0,9050.0,8875.0,9050.0,83728800
04/05/2023,BBCA.JK,8755.5029296875,9000.0,9025.0,8875.0,8925.0,67565000
05/05/2023,BBCA.JK,8755.5029296875,9000.0,9050.0,8950.0,9000.0,64815100
08/05/2023,BBCA.JK,8755.5029296875,9000.0,9075.0,8950.0,9000.0,84754500
09/05/2023,BBCA.JK,8682.5400390625,8925.0,8975.0,8900.0,8950.0,40929600
10/05/2023,BBCA.JK,8682.5400390625,8925.0,8950.0,8900.0,8925.0,45322600
11/05/2023,BBCA.JK,8585.2568359375,8825.0,8900.0,8800.0,8900.0,81993900
12/05/2023,BBCA.JK,8560.935546875,8800.0,8875.0,8725.0,8750.0,96525600
15/05/2023,BBCA.JK,8536.6142578125,8775.0,8875.0,8725.0,8875.0,64830300
16/05/2023,BBCA.JK,8463.65234375,8700.0,8825.0,8700.0,8800.0,49497000
17/05/2023,BBCA.JK,8536.6142578125,8775.0,8850.0,8750.0,8775.0,69996100
19/05/2023,BBCA.JK,8755.5029296875,9000.0,9000.0,8825.0,8900.0,123592500
22/05/2023,BBCA.JK,8755.5029296875,9000.0,9075.0,8925.0,9000.0,91000000
23/05/2023,BBCA.JK,8877.107421875,9125.0,9150.0,9025.0,9050.0,102980500
24/05/2023,BBCA.JK,8779.8232421875,9025.0,9200.0,9025.0,9200.0,77392900
25/05/2023,BBCA.JK,8804.1435546875,9050.0,9150.0,9050.0,9100.0,76325700
26/05/2023,BBCA.JK,8901.427734375,9150.0,9200.0,9100.0,9175.0,55675900
29/05/2023,BBCA.JK,8901.427734375,9150.0,9250.0,9075.0,9250.0,79148200
30/05/2023,BBCA.JK,8998.7109375,9250.0,9325.0,9150.0,9200.0,97189500
31/05/2023,BBCA.JK,8804.1435546875,9050.0,9325.0,9050.0,9300.0,722827900
05/06/2023,BBCA.JK,8950.0693359375,9200.0,9325.0,9100.0,9150.0,163535600
06/06/2023,BBCA.JK,8901.427734375,9150.0,9200.0,9050.0,9050.0,74872200
07/06/2023,BBCA.JK,8852.7861328125,9100.0,9175.0,9075.0,9125.0,87492200
08/06/2023,BBCA.JK,8877.107421875,9125.0,9125.0,9075.0,9075.0,53188400
09/06/2023,BBCA.JK,8852.7861328125,9100.0,9175.0,9100.0,9175.0,44632400
12/06/2023,BBCA.JK,8901.427734375,9150.0,9150.0,9100.0,9150.0,38082300
13/06/2023,BBCA.JK,8901.427734375,9150.0,9175.0,9100.0,9175.0,45552600
14/06/2023,BBCA.JK,8828.46484375,9075.0,9125.0,9050.0,9100.0,72223700
15/06/2023,BBCA.JK,8804.1435546875,9050.0,9100.0,9050.0,9100.0,59073000
16/06/2023,BBCA.JK,8804.1435546875,9050.0,9100.0,8975.0,9100.0,112769400
19/06/2023,BBCA.JK,8755.5029296875,9000.0,9050.0,9000.0,9000.0,32330600
20/06/2023,BBCA.JK,8804.1435546875,9050.0,9050.0,8950.0,9025.0,54990100
21/06/2023,BBCA.JK,8877.107421875,9125.0,9125.0,9000.0,9050.0,42676300
22/06/2023,BBCA.JK,8804.1435546875,9050.0,9150.0,9050.0,9125.0,48291100
23/06/2023,BBCA.JK,8804.1435546875,9050.0,9150.0,9025.0,9025.0,47813500
26/06/2023,BBCA.JK,8828.46484375,9075.0,9125.0,9025.0,9025.0,36389900
27/06/2023,BBCA.JK,8901.427734375,9150.0,9150.0,9050.0,9050.0,36225100
03/07/2023,BBCA.JK,8828.46484375,9075.0,9075.0,9025.0,9025.0,108855900
04/07/2023,BBCA.JK,8804.1435546875,9050.0,9150.0,9050.0,9150.0,35049300
05/07/2023,BBCA.JK,8804.1435546875,9050.0,9075.0,9025.0,9050.0,44609200
06/07/2023,BBCA.JK,8828.46484375,9075.0,9100.0,9025.0,9050.0,52532400
07/07/2023,BBCA.JK,8779.8232421875,9025.0,9100.0,9025.0,9025.0,37641300
10/07/2023,BBCA.JK,8804.1435546875,9050.0,9100.0,9050.0,9100.0,28981500
11/07/2023,BBCA.JK,8779.8232421875,9025.0,9100.0,9025.0,9100.0,43703500
12/07/2023,BBCA.JK,8925.748046875,9175.0,9175.0,9050.0,9075.0,61566500
13/07/2023,BBCA.JK,8877.107421875,9125.0,9225.0,9125.0,9200.0,65230900
14/07/2023,BBCA.JK,8950.0693359375,9200.0,9200.0,9125.0,9175.0,55554500
17/07/2023,BBCA.JK,8925.748046875,9175.0,9250.0,9175.0,9200.0,62550100
18/07/2023,BBCA.JK,8901.427734375,9150.0,9250.0,9100.0,9200.0,52924600
20/07/2023,BBCA.JK,8901.427734375,9150.0,9225.0,9125.0,9200.0,83476600
21/07/2023,BBCA.JK,8901.427734375,9150.0,9175.0,9125.0,9150.0,42667800
24/07/2023,BBCA.JK,8852.7861328125,9100.0,9200.0,9100.0,9200.0,62061200
25/07/2023,BBCA.JK,8901.427734375,9150.0,9300.0,9150.0,9175.0,122802700
26/07/2023,BBCA.JK,9095.994140625,9350.0,9350.0,9125.0,9175.0,113868700
27/07/2023,BBCA.JK,8974.3896484375,9225.0,9400.0,9225.0,9400.0,77848400
28/07/2023,BBCA.JK,8877.107421875,9125.0,9225.0,9125.0,9200.0,74510200
31/07/2023,BBCA.JK,8877.107421875,9125.0,9200.0,9100.0,9175.0,80868000
01/08/2023,BBCA.JK,8877.107421875,9125.0,9175.0,9100.0,9175.0,49756400
02/08/2023,BBCA.JK,8950.0693359375,9200.0,9200.0,9125.0,9125.0,60629900
03/08/2023,BBCA.JK,8998.7109375,9250.0,9300.0,9150.0,9150.0,64596100
04/08/2023,BBCA.JK,8901.427734375,9150.0,9275.0,9125.0,9250.0,52675900
07/08/2023,BBCA.JK,9023.0322265625,9275.0,9275.0,9150.0,9150.0,55589300
08/08/2023,BBCA.JK,8950.0693359375,9200.0,9300.0,9200.0,9275.0,43373400
09/08/2023,BBCA.JK,9144.63671875,9400.0,9400.0,9250.0,9275.0,77056800
10/08/2023,BBCA.JK,9144.63671875,9400.0,9425.0,9350.0,9400.0,76738100
11/08/2023,BBCA.JK,9144.63671875,9400.0,9450.0,9375.0,9425.0,68898600
14/08/2023,BBCA.JK,9095.994140625,9350.0,9350.0,9225.0,9325.0,75495400
15/08/2023,BBCA.JK,9047.3525390625,9300.0,9375.0,9300.0,9325.0,59303700
16/08/2023,BBCA.JK,9047.3525390625,9300.0,9325.0,9250.0,9275.0,53440000
18/08/2023,BBCA.JK,8998.7109375,9250.0,9350.0,9250.0,9250.0,79328900
21/08/2023,BBCA.JK,8925.748046875,9175.0,9250.0,9175.0,9225.0,73573000
22/08/2023,BBCA.JK,9047.3525390625,9300.0,9325.0,9150.0,9150.0,65664600
23/08/2023,BBCA.JK,9047.3525390625,9300.0,9325.0,9275.0,9300.0,63749800
24/08/2023,BBCA.JK,8950.0693359375,9200.0,9325.0,9200.0,9250.0,53725900
25/08/2023,BBCA.JK,9023.0322265625,9275.0,9275.0,9175.0,9200.0,50379000
28/08/2023,BBCA.JK,8950.0693359375,9200.0,9250.0,9200.0,9250.0,44423100
29/08/2023,BBCA.JK,8998.7109375,9250.0,9300.0,9200.0,9275.0,45428500
30/08/2023,BBCA.JK,8950.0693359375,9200.0,9300.0,9200.0,9300.0,56227000
31/08/2023,BBCA.JK,8925.748046875,9175.0,9225.0,9100.0,9200.0,136107200
01/09/2023,BBCA.JK,8974.3896484375,9225.0,9275.0,9175.0,9200.0,42152700
04/09/2023,BBCA.JK,8974.3896484375,9225.0,9275.0,9175.0,9225.0,40610600
05/09/2023,BBCA.JK,8974.3896484375,9225.0,9250.0,9200.0,9250.0,42007200
06/09/2023,BBCA.JK,8901.427734375,9150.0,9250.0,9150.0,9200.0,49318400
07/09/2023,BBCA.JK,8925.748046875,9175.0,9175.0,9100.0,9125.0,61405200
08/09/2023,BBCA.JK,8877.107421875,9125.0,9150.0,9050.0,9100.0,80732300
11/09/2023,BBCA.JK,8877.107421875,9125.0,9125.0,9075.0,9075.0,53155900
12/09/2023,BBCA.JK,8852.7861328125,9100.0,9125.0,9075.0,9100.0,66479000
13/09/2023,BBCA.JK,8828.46484375,9075.0,9075.0,9000.0,9050.0,69490200
14/09/2023,BBCA.JK,8852.7861328125,9100.0,9125.0,9000.0,9000.0,112757900
15/09/2023,BBCA.JK,8755.5029296875,9000.0,9100.0,9000.0,9050.0,121005300
18/09/2023,BBCA.JK,8755.5029296875,9000.0,9075.0,9000.0,9050.0,34272200
19/09/2023,BBCA.JK,8828.46484375,9075.0,9075.0,8975.0,9000.0,33325800
20/09/2023,BBCA.JK,8901.427734375,9150.0,9175.0,9075.0,9125.0,54305500
21/09/2023,BBCA.JK,8877.107421875,9125.0,9150.0,9075.0,9125.0,40607000
22/09/2023,BBCA.JK,8828.46484375,9075.0,9150.0,9075.0,9125.0,42445300
25/09/2023,BBCA.JK,8755.5029296875,9000.0,9075.0,9000.0,9075.0,56132200
26/09/2023,BBCA.JK,8706.8603515625,8950.0,9025.0,8950.0,9000.0,73544700
27/09/2023,BBCA.JK,8633.8984375,8875.0,9000.0,8875.0,8900.0,84345000
29/09/2023,BBCA.JK,8585.2568359375,8825.0,8900.0,8825.0,8825.0,118960000
02/10/2023,BBCA.JK,8828.46484375,9075.0,9100.0,8875.0,8900.0,93663000
03/10/2023,BBCA.JK,8950.0693359375,9200.0,9200.0,9025.0,9075.0,98380200
04/10/2023,BBCA.JK,8950.0693359375,9200.0,9250.0,9125.0,9200.0,112582800
05/10/2023,BBCA.JK,8828.46484375,9075.0,9200.0,9075.0,9200.0,72855700
06/10/2023,BBCA.JK,8779.8232421875,9025.0,9100.0,9025.0,9100.0,53344400
09/10/2023,BBCA.JK,8804.1435546875,9050.0,9125.0,9025.0,9025.0,43774500
10/10/2023,BBCA.JK,8682.5400390625,8925.0,9000.0,8925.0,9000.0,71966100
11/10/2023,BBCA.JK,8682.5400390625,8925.0,9025.0,8925.0,8925.0,84305800
12/10/2023,BBCA.JK,8804.1435546875,9050.0,9100.0,9000.0,9000.0,71064500
13/10/2023,BBCA.JK,8828.46484375,9075.0,9125.0,9025.0,9100.0,62941800
16/10/2023,BBCA.JK,8852.7861328125,9100.0,9125.0,9050.0,9125.0,29429200
17/10/2023,BBCA.JK,8706.8603515625,8950.0,9075.0,8950.0,9050.0,59606000
18/10/2023,BBCA.JK,8609.5771484375,8850.0,8950.0,8850.0,8925.0,50919200
19/10/2023,BBCA.JK,8512.2939453125,8750.0,8850.0,8750.0,8825.0,89509700
20/10/2023,BBCA.JK,8731.181640625,8975.0,9025.0,8725.0,8725.0,64554500
23/10/2023,BBCA.JK,8609.5771484375,8850.0,8925.0,8850.0,8875.0,50633500
24/10/2023,BBCA.JK,8536.6142578125,8775.0,8875.0,8775.0,8775.0,76963200
25/10/2023,BBCA.JK,8633.8984375,8875.0,8925.0,8825.0,8825.0,54748400
26/10/2023,BBCA.JK,8487.9736328125,8725.0,8950.0,8725.0,8925.0,63199400
27/10/2023,BBCA.JK,8463.65234375,8700.0,8800.0,8700.0,8725.0,52450700
30/10/2023,BBCA.JK,8609.5771484375,8850.0,8850.0,8700.0,8700.0,51958200
31/10/2023,BBCA.JK,8512.2939453125,8750.0,8825.0,8725.0,8800.0,64907600
01/11/2023,BBCA.JK,8366.369140625,8600.0,8775.0,8600.0,8750.0,67027600
02/11/2023,BBCA.JK,8609.5771484375,8850.0,8900.0,8725.0,8725.0,56050900
03/11/2023,BBCA.JK,8658.21875,8900.0,8950.0,8850.0,8925.0,60414100
06/11/2023,BBCA.JK,8804.1435546875,9050.0,9050.0,8950.0,8975.0,84994200
07/11/2023,BBCA.JK,8731.181640625,8975.0,9025.0,8900.0,9000.0,60648200
08/11/2023,BBCA.JK,8755.5029296875,9000.0,9000.0,8900.0,8950.0,31829300
09/11/2023,BBCA.JK,8755.5029296875,9000.0,9050.0,8900.0,8900.0,46076800
10/11/2023,BBCA.JK,8585.2568359375,8825.0,9000.0,8825.0,8950.0,50754600
13/11/2023,BBCA.JK,8633.8984375,8875.0,8925.0,8850.0,8875.0,20827700
14/11/2023,BBCA.JK,8682.5400390625,8925.0,8950.0,8875.0,8900.0,37195700
15/11/2023,BBCA.JK,8804.1435546875,9050.0,9050.0,8950.0,8975.0,84977900
16/11/2023,BBCA.JK,8828.46484375,9075.0,9075.0,8950.0,9050.0,48714300
17/11/2023,BBCA.JK,8828.46484375,9075.0,9075.0,8975.0,9025.0,57050500
20/11/2023,BBCA.JK,8633.8984375,8875.0,9025.0,8875.0,8975.0,49216000
21/11/2023,BBCA.JK,8536.6142578125,8775.0,8900.0,8775.0,8825.0,107614800
22/11/2023,BBCA.JK,8633.8984375,8875.0,8875.0,8775.0,8775.0,40364800
23/11/2023,BBCA.JK,8682.5400390625,8925.0,8975.0,8850.0,8850.0,55542100
24/11/2023,BBCA.JK,8682.5400390625,8925.0,8975.0,8900.0,8925.0,43631900
27/11/2023,BBCA.JK,8633.8984375,8875.0,8950.0,8875.0,8900.0,35679000
28/11/2023,BBCA.JK,8633.8984375,8875.0,8950.0,8850.0,8875.0,69070600
29/11/2023,BBCA.JK,8658.21875,8900.0,8950.0,8900.0,8900.0,54715600
30/11/2023,BBCA.JK,8731.181640625,8975.0,8975.0,8900.0,8925.0,205312100
01/12/2023,BBCA.JK,8706.8603515625,8950.0,8975.0,8900.0,8925.0,80566400
04/12/2023,BBCA.JK,8723.966796875,8925.0,9025.0,8925.0,8950.0,54747400
05/12/2023,BBCA.JK,8699.529296875,8900.0,8950.0,8825.0,8950.0,94363900
06/12/2023,BBCA.JK,8601.7822265625,8800.0,8950.0,8800.0,8850.0,81852800
07/12/2023,BBCA.JK,8626.21875,8825.0,8825.0,8725.0,8750.0,91322500
08/12/2023,BBCA.JK,8552.908203125,8750.0,8850.0,8750.0,8800.0,43891600
11/12/2023,BBCA.JK,8552.908203125,8750.0,8775.0,8675.0,8675.0,78642800
12/12/2023,BBCA.JK,8504.0341796875,8700.0,8750.0,8700.0,8700.0,87589300
13/12/2023,BBCA.JK,8479.59765625,8675.0,8750.0,8675.0,8700.0,51560500
14/12/2023,BBCA.JK,8846.150390625,9050.0,9050.0,8750.0,8775.0,115332800
15/12/2023,BBCA.JK,9017.208984375,9225.0,9225.0,9075.0,9125.0,275013500
18/12/2023,BBCA.JK,8992.7724609375,9200.0,9225.0,9150.0,9200.0,111712200
19/12/2023,BBCA.JK,9041.6455078125,9250.0,9250.0,9125.0,9125.0,65174500
20/12/2023,BBCA.JK,9090.51953125,9300.0,9300.0,9225.0,9250.0,72938100
21/12/2023,BBCA.JK,9114.9560546875,9325.0,9325.0,9250.0,9300.0,88116700
22/12/2023,BBCA.JK,9114.9560546875,9325.0,9350.0,9275.0,9275.0,64449600
27/12/2023,BBCA.JK,9163.830078125,9375.0,9400.0,9325.0,9375.0,64464700
28/12/2023,BBCA.JK,9188.267578125,9400.0,9425.0,9325.0,9325.0,70184600
29/12/2023,BBCA.JK,9188.267578125,9400.0,9450.0,9350.0,9425.0,79903400
02/01/2024,BBCA.JK,9212.7041015625,9425.0,9425.0,9350.0,9400.0,30545200
03/01/2024,BBCA.JK,9139.3935546875,9350.0,9425.0,9325.0,9425.0,34603300
04/01/2024,BBCA.JK,9261.578125,9475.0,9475.0,9375.0,9400.0,56501800
05/01/2024,BBCA.JK,9359.3251953125,9575.0,9600.0,9475.0,9500.0,85290100
08/01/2024,BBCA.JK,9359.3251953125,9575.0,9625.0,9475.0,9600.0,50896000
09/01/2024,BBCA.JK,9408.19921875,9625.0,9625.0,9575.0,9600.0,59848600
10/01/2024,BBCA.JK,9334.888671875,9550.0,9650.0,9550.0,9650.0,52774900
11/01/2024,BBCA.JK,9359.3251953125,9575.0,9650.0,9575.0,9625.0,39381500
12/01/2024,BBCA.JK,9481.509765625,9700.0,9700.0,9600.0,9650.0,68253400
15/01/2024,BBCA.JK,9505.9462890625,9725.0,9750.0,9650.0,9750.0,88399500
16/01/2024,BBCA.JK,9481.509765625,9700.0,9750.0,9675.0,9700.0,44869200
17/01/2024,BBCA.JK,9530.3837890625,9750.0,9750.0,9650.0,9750.0,107706100
18/01/2024,BBCA.JK,9457.0732421875,9675.0,9750.0,9625.0,9675.0,71048900
19/01/2024,BBCA.JK,9408.19921875,9625.0,9775.0,9600.0,9775.0,63176500
22/01/2024,BBCA.JK,9408.19921875,9625.0,9650.0,9525.0,9600.0,52868300
23/01/2024,BBCA.JK,9383.76171875,9600.0,9600.0,9450.0,9450.0,92348600
24/01/2024,BBCA.JK,9310.451171875,9525.0,9600.0,9475.0,9600.0,84906000
25/01/2024,BBCA.JK,9286.0146484375,9500.0,9575.0,9450.0,9450.0,63212700
26/01/2024,BBCA.JK,9139.3935546875,9350.0,9450.0,9300.0,9400.0,78977300
29/01/2024,BBCA.JK,9334.888671875,9550.0,9550.0,9375.0,9400.0,73452800
30/01/2024,BBCA.JK,9432.6357421875,9650.0,9650.0,9475.0,9500.0,73136400
31/01/2024,BBCA.JK,9334.888671875,9550.0,9700.0,9550.0,9700.0,102581200
01/02/2024,BBCA.JK,9481.509765625,9700.0,9725.0,9575.0,9650.0,104208700
02/02/2024,BBCA.JK,9481.509765625,9700.0,9800.0,9625.0,9775.0,99324000
05/02/2024,BBCA.JK,9359.3251953125,9575.0,9675.0,9525.0,9675.0,57983300
06/02/2024,BBCA.JK,9408.19921875,9625.0,9750.0,9625.0,9750.0,87651000
