Date,Ticker,Adj Close,Close,High,Low,Open,Volume,Sentiment Negative,Sentiment Neutral,Sentiment Positive
2022-04-21,BDMN.JK,2185.51708984375,2380.0,2420.0,2360.0,2390.0,2252900,1,0,0
2022-04-21,BBRI.JK,4287.0166015625,4800.0,4850.0,4760.0,4850.0,208253300,0,2,1
2022-04-20,BMRI.JK,3552.697265625,3925.0,3950.0,3812.5,3825.0,164354800,0,1,0
2022-04-20,BDMN.JK,2194.7001953125,2390.0,2400.0,2330.0,2340.0,2467100,1,0,0
2022-04-20,BBRI.JK,4331.6728515625,4850.0,4870.0,4600.0,4610.0,404383100,0,1,3
2022-04-20,BBCA.JK,7267.96142578125,7650.0,7725.0,7625.0,7725.0,124388800,0,1,0
2022-04-19,BMRI.JK,3428.23974609375,3787.5,3837.5,3787.5,3812.5,104508400,0,1,0
2022-04-19,BBCA.JK,7244.2099609375,7625.0,7700.0,7625.0,7700.0,98632000,0,1,0
2022-04-19,BDMN.JK,2130.420166015625,2320.0,2350.0,2320.0,2320.0,1130900,1,0,0
2022-04-19,BBRI.JK,4081.59716796875,4570.0,4600.0,4540.0,4550.0,148475600,0,1,0
2022-04-18,BBCA.JK,7315.46484375,7700.0,7725.0,7625.0,7700.0,68464700,0,1,0
2022-04-18,BMRI.JK,3450.868408203125,3812.5,3862.5,3787.5,3837.5,101496000,0,0,1
2022-04-18,BBRI.JK,4063.734619140625,4550.0,4580.0,4540.0,4550.0,82795100,0,4,1
2022-04-18,BDMN.JK,2130.420166015625,2320.0,2360.0,2310.0,2350.0,1635700,1,0,0
2022-04-14,BBRI.JK,4054.802978515625,4540.0,4610.0,4530.0,4600.0,150659600,0,1,0
2022-04-14,BBCA.JK,7315.46484375,7700.0,7800.0,7700.0,7800.0,93342900,0,1,0
2022-04-14,BDMN.JK,2148.78564453125,2340.0,2350.0,2320.0,2320.0,1077800,1,0,0
2022-04-14,BMRI.JK,3473.4970703125,3837.5,3875.0,3825.0,3862.5,63275600,0,0,1
2022-04-13,BBCA.JK,7410.470703125,7800.0,7850.0,7750.0,7800.0,57622100,0,1,0
2022-04-13,BMRI.JK,3496.125732421875,3862.5,3875.0,3825.0,3837.5,90558600,0,0,1
2022-04-13,BDMN.JK,2130.420166015625,2320.0,2350.0,2310.0,2310.0,722700,1,0,0
2022-04-13,BBRI.JK,4117.32177734375,4610.0,4640.0,4590.0,4640.0,112327600,0,1,1
2022-04-12,BMRI.JK,3484.8115234375,3850.0,3875.0,3812.5,3837.5,92691200,0,0,1
2022-04-12,BDMN.JK,2121.2373046875,2310.0,2340.0,2300.0,2310.0,1541700,1,0,0
2022-04-12,BBCA.JK,7410.470703125,7800.0,7800.0,7700.0,7725.0,73471300,0,1,0
2022-04-12,BBRI.JK,4117.32177734375,4610.0,4610.0,4550.0,4550.0,96961200,0,1,0
2022-04-11,BMRI.JK,3473.4970703125,3837.5,3875.0,3825.0,3850.0,107966400,0,1,0
2022-04-11,BBCA.JK,7339.21630859375,7725.0,7875.0,7725.0,7825.0,62776200,0,1,0
2022-04-11,BBRI.JK,4081.59716796875,4570.0,4620.0,4570.0,4600.0,109861100,0,3,1
2022-04-11,BDMN.JK,2121.2373046875,2310.0,2360.0,2310.0,2360.0,1951700,1,0,0
2022-04-08,BMRI.JK,3484.8115234375,3850.0,3900.0,3837.5,3900.0,94622400,0,1,0
2022-04-08,BBRI.JK,4117.32177734375,4610.0,4650.0,4600.0,4630.0,125657900,0,1,0
2022-04-08,BBCA.JK,7457.9736328125,7850.0,7875.0,7775.0,7800.0,69791600,0,1,0
2022-04-08,BDMN.JK,2157.968505859375,2350.0,2380.0,2350.0,2350.0,850800,1,0,0
2022-04-07,BBCA.JK,7362.9677734375,7750.0,7825.0,7700.0,7725.0,68619400,0,1,0
2022-04-07,BDMN.JK,2157.968505859375,2350.0,2410.0,2350.0,2400.0,2548200,1,0,0
